tweet_id	tweet_text	original_filename
1065844591805390849	Camp Fire leaves over 13,000 without homes this Thanksgiving: A closer look at the California wildfires by the numbers - ABC News - via @ABC	california_wildfires_2018_dev.tsv
1065619209239969798	@MrStevenCree I am gutted. Family members displaced in California fires. Refugees tormented and being exposed to American deceit at the southern border. Obscene display of unconservative wastes of moneymoney that should be used to feed and shelter the homeless and disenfranchised.	california_wildfires_2018_dev.tsv
1061284842019536896	To everyone in California near the fires, PLEASE make sure you have everything planned and ready to go for your pets if you have to evacuate. PLEASE DO NOT LEAVE THEM BEHIND!!!!!	california_wildfires_2018_dev.tsv
1067092934909149184	Cute Pets Reunited With Their Owner After California Fires Will Fill Your Heart With Happiness:  via @YouTube	california_wildfires_2018_dev.tsv
1061341628651241474	Nearly, 250 thousand people are displaced. While firefighters are risking their lives continuously. And now hes threatening to withhold Federal Aid. Translation--California didnt vote for me so Im going to use fires as an opportunity to denigrate	california_wildfires_2018_dev.tsv
1065299809307779072	Now Living Side By Side, Camp Fire Evacuees And Homeless Chico Residents Receive Aid Its been a week since the Camp Fire forced 52,000 people in Butte County into some phase of homelessness.	california_wildfires_2018_dev.tsv
1061178593043111936	Fast-Spreading Hill and Woolsey Fires Force Evacuations In Californias Ventura County MALIBU, CA - NOVEMBER 09: Llamas are tied to a lifeguard stand on the beach in Malibu as the Woolsey Fire comes down the hill Friday. (Photo by Wally Skalij/Los Angeles Times via Getty Images)	california_wildfires_2018_dev.tsv
1061791956173504514	Tens of Thousands Flee Fast-Moving California #WildFire  People clutching babies &amp; pets abandon cars &amp; strike out on foot ahead of flames that forced the evacuation of Paradise, a community of 27,000 in northeast CA. Everyone has been ordered to get out	california_wildfires_2018_dev.tsv
1061277873342795777	Thousand Oaks, under mandatory evacuation, is a CITY in California with a population of just under 130,000 (not a forest)	california_wildfires_2018_dev.tsv
1061386427148099584	200,000 residents are under mandatory evacuation.	california_wildfires_2018_dev.tsv
1062904177456766981	A cop drove down my street and announced there was a mandatory evacuation and it was the most panic inducing thing I’ve ever experienced.”	california_wildfires_2018_dev.tsv
1061254132730880000	Giant fires tear through California, killing nine and forcing evacuation of entire city of Malibu	california_wildfires_2018_dev.tsv
1061786640035667968	WWII veteran, 93, given shelter as home threatened by Northern California wildfire	california_wildfires_2018_dev.tsv
1064391219294470144	@fluffyguy Do you think you could work with some clothing places. I have been going to the shelters and emergency aid places and cant seem to find anything over 2x or so for my husband. They need like 4x down here at the camp fire. We need you bud. For the fluffy evacuess.	california_wildfires_2018_dev.tsv
1061213318340374528	RT @ABC7NY: Entire city of Malibu evacuated as fires race through Southern California	california_wildfires_2018_dev.tsv
1061180229060825088	This is an absolutely heartless response. There aren’t even politics involved. Just good American families losing their homes as you tweet, evacuating into shelters.	california_wildfires_2018_dev.tsv
1064889820428886017	Despite repeated California fires and other disasters, emergency evacuations keep falling short  Excellent @latimes article on issues with wireless emergency alerts.	california_wildfires_2018_dev.tsv
1062115487562240001	Free Accommodations for Evacuees	california_wildfires_2018_dev.tsv
1064582785757847559	RT @LDWilliamson2: @eredding9 @dcexaminer California doesnt have enough shelters for evacuees fleeing wild fires, but their arms are opene	california_wildfires_2018_dev.tsv
1061139380172140545	Thinking of everyone in the path of these monster fires. Many friends (and animals) have been displaced. If you live around the affected areas please do all you can to help evacuate and shelter anyone who needs it. Our fire fighters are true heroes. Hoping they contain soon.	california_wildfires_2018_dev.tsv
1061306813822443521	This is the President’s first comment on the wildfires which have claimed 9 lives. An estimated 250,000 people are under evacuation orders. 90% of residents in the Paradise community have lost their homes	california_wildfires_2018_dev.tsv
