run_id	Document ID	Document	Real Label	Assigned Topic Num	Assignment Score
1658705654	0	 TheReformedCrow Nah, I'm gonna go with earthquake. 	earthquake	1	0.7065649
1658705654	1	I think we just had an earthquake	earthquake	1	0.78818023
1658705654	2	Uhh who else felt that earthquake tho	earthquake	1	0.8192291
1658705654	3	Bay area just had a nice size earthquake	earthquake	1	0.7310479
1658705654	4	Thought my dad was farting...turns out it was an earthquake	earthquake	1	0.65021276
1658705654	5	earthquake!?	earthquake	1	0.8718554
1658705654	6	BITCH..... was that an earthquake!?	earthquake	1	0.8015275
1658705654	7	Holy shit, just felt an earthquake in the California Bay Area.  That Warriors vs Rockets game is INTENSE!	earthquake	1	0.7023882
1658705654	8	i believe a small earthquake just happened 	earthquake	1	0.8013176
1658705654	9	it was jus a fxckin earthquake 	earthquake	1	0.7938124
1658705654	10	Listening to a live podcast recording and there was an earthquake. Quickest way to news is to listen to live podcasts.	earthquake	1	0.5683124
1658705654	11	The last thing I would be wearing if that earthquake was massive was a fckn poncho	earthquake	1	0.5410241
1658705654	12	first earthquake ive ever felt	earthquake	1	0.8049232
1658705654	13	So it  s just gone be a earthquake .. like right now .. ground just gon shake	earthquake	1	0.7775502
1658705654	14	in before  њearthquake? ќ tweets	earthquake	0	0.3830672
1658705654	15	Am I trippin or was that an earthquake 	earthquake	1	0.7928277
1658705654	16	Yep!  That was an #earthquake. https://t.co/3A5FERfNG5	earthquake	1	0.75842595
1658705654	17	The only time we ever had an earthquake, at 6 am on a Saturday, I was the only person awake for it and Twitter didn https://t.co/pr2crKTrWn	earthquake	1	0.71627057
1658705654	18	Lol earthquake	earthquake	1	0.82794213
1658705654	19	was that an earthquake ? #Bayarea #earthquake	earthquake	1	0.74683046
1658705654	20	thank u twitter for letting me know Im not losing my mind and that was in fact an earthquake	earthquake	1	0.74303097
1658705654	21	 PolhomeEditor  duncanm Buildings first earthquake.	earthquake	1	0.6204535
1658705654	22	Good little #earthquake just now in #SanFrancisco	earthquake	1	0.7860137
1658705654	23	I think there was just an earthquake in SF..	earthquake	1	0.8117186
1658705654	24	Wtf was there an earthquake or I  m trippen	earthquake	1	0.73039424
1658705654	25	hi friends, was that an earthquake	earthquake	1	0.83000755
1658705654	26	i swear there was just a mini earthquake	earthquake	1	0.79784954
1658705654	27	 HiredbyAshley  HoustonRockets Did you feel da earthquake	earthquake	1	0.6426207
1658705654	28	I just felt the jolt!  Did you feel the #earthquake?  #SanFrancisco #BayArea https://t.co/8C44UZoH0L	earthquake	1	0.7577028
1658705654	29	Hmmm....either someone is moving the building or there was just an earthquake.	earthquake	1	0.7188374
1658705654	30	That earthquake just scared the heck out of me!!!	earthquake	1	0.7995087
1658705654	31	*checks Twitter to see if it was an actual earthquake*	earthquake	1	0.72187835
1658705654	32	Was that a fucking earthquake or am I tweaking	earthquake	1	0.7985214
1658705654	33	either that was an earthquake or my house is possessed ..	earthquake	1	0.702522
1658705654	34	Oooh, little #earthquake in SF 7:18 pm	earthquake	1	0.80473083
1658705654	35	That quake was rude I want a full ass earthquake	earthquake	1	0.7334485
1658705654	36	was i the only one who just felt the earthquake	earthquake	1	0.77847755
1658705654	37	#earthquake just a small one	earthquake	1	0.7797228
1658705654	38	That earthquake was peaceful as fuck  Oklahoma's NEVER gonna sink with that kind of pussy magnitude	earthquake	1	0.6355674
1658705654	39	Wow nice earthquake! I love #California #Alameda #Earthquake #IGetUsedToIt	earthquake	1	0.77172875
1658705654	40	3 days back in the Bay and there  s already an earthquake.	earthquake	1	0.7204421
1658705654	41	Short sharp earthquake just now... oakland	earthquake	1	0.7223289
1658705654	42	Wow that was a weird earthquake	earthquake	1	0.8382166
1658705654	43	tribelaw ...recently posted something about that earlier. Whoa, small earthquake here. Was one earlier too. Sorry  https://t.co/m3bhjbCLnf	earthquake	1	0.6941159
1658705654	44	Anyone just feel that small earthquake in Japantown/Pac Heights?	earthquake	1	0.7706077
1658705654	45	ok so I didn't just hallucinate that earthquake / think a truck hit my building https://t.co/TT0wwhCbjR	earthquake	1	0.6686057
1658705654	46	#earthquake #sf  Felt like maybe a 3.5?	earthquake	1	0.74238634
1658705654	47	Oouuu earthquake	earthquake	1	0.67377263
1658705654	48	Scary earthquake!	earthquake	1	0.80057037
1658705654	49	Minor earthquake felt in the East Bay - stronger elsewhere?	earthquake	1	0.62582934
1658705654	50	Mini earthquake!	earthquake	1	0.70850205
1658705654	51	earthquake wheee	earthquake	1	0.79577315
1658705654	52	Was there just an earthquake in San Francisco or was only my apartment shaking?	earthquake	1	0.7817797
1658705654	53	That little weak ass earthquake 	earthquake	1	0.7962033
1658705654	54	That earthquake felt terrible 	earthquake	1	0.796584
1658705654	55	Y  all experienced that earthquake too?	earthquake	1	0.7936657
1658705654	56	OK who felt that earthquake tho	earthquake	1	0.8476274
1658705654	57	It was like a double tap #earthquake in Berkeley	earthquake	1	0.7484246
1658705654	58	Did we just have an earthquake? #concord #earthquake	earthquake	1	0.70495963
1658705654	59	every time i feel an earthquake i check twitter to make sure that it was real lol	earthquake	1	0.7545538
1658705654	60	Was that an earthquake lmao	earthquake	1	0.7608702
1658705654	61	I knew an earthquake was coming sooner than later!!! &amp; BOOM dere it go	earthquake	1	0.68161
1658705654	62	Did I just feel a small earthquake here in SF?	earthquake	1	0.8153099
1658705654	63	omg an earthquake happened	earthquake	1	0.8708023
1658705654	64	not to be THAT person but omg earthquake spooky	earthquake	1	0.743345
1658705654	65	Another earthquake. Big jolt for one second.	earthquake	1	0.7537754
1658705654	66	There was just an earthquake, I  m already on edge from this game, you trying to kill me Mother Nature?	earthquake	1	0.6704896
1658705654	67	mf earthquake	earthquake	1	0.6950786
1658705654	68	I thought that the earthquake was my dog moving on my bed 	earthquake	1	0.6984104
1658705654	69	every time there  s an earthquake I think it  s the big one 	earthquake	1	0.7802005
1658705654	70	Was that an earthquake?!	earthquake	1	0.78788865
1658705654	71	Oops. San Francisco earthquake. I felt something.	earthquake	1	0.8002095
1658705654	72	Just felt an earthquake - so of course I jumped on Twitter to see who else was reporting it.	earthquake	1	0.6956824
1658705654	73	Was that an earthquake	earthquake	1	0.78788865
1658705654	74	goodtimenation Right? I feel it started when I was 8 doing school drills when until then I  d only done earthquake  https://t.co/8XJMaLQYk7	earthquake	1	0.6315719
1658705654	75	Wow, I just thought an earthquake into existence. My mind is so powerful, ugh	earthquake	1	0.72848797
1658705654	76	earthquake	earthquake	1	0.8718554
1658705654	77	Feeling the effects of an earthquake. https://t.co/RzSaveEXVf	earthquake	1	0.7531187
1658705654	78	was that a earthquake???	earthquake	1	0.82411635
1658705654	79	oof that earthquake	earthquake	1	0.8365625
1658705654	80	earthquake?	earthquake	1	0.8718554
1658705654	81	there was an earthquake?	earthquake	1	0.88761556
1658705654	82	Little earthquake in SF? Definitely felt it in the Castro!	earthquake	1	0.72365236
1658705654	83	who felt tht earthquakei swear i thought my niece was up to something smfh	earthquake	1	0.5820425
1658705654	84	Bruh please tell me someone else felt that earthquake	earthquake	1	0.83270806
1658705654	85	another day another earthquake	earthquake	1	0.71260554
1658705654	86	Definitely wondered if it was my upstairs neighbors but it was an earthquake.	earthquake	1	0.73820806
1658705654	87	Dang, earthquake.	earthquake	1	0.81254584
1658705654	88	This is the 6th felt #earthquake in Czech Republic in the last 63 hours https://t.co/wPtMW5ND1t	earthquake	1	0.67470914
1658705654	89	Was it just a earthquake in the city ?	earthquake	1	0.78643376
1658705654	90	How dare this rude earthquake disturb my darling sleeping dog?????	earthquake	1	0.59723973
1658705654	91	I thought someone was tryna break into my house but no it was an earthquake	earthquake	1	0.7593355
1658705654	92	There was a mini earthquake	earthquake	1	0.75444686
1658705654	93	That was an earthquake in Berkeley, right?	earthquake	1	0.7286463
1658705654	94	Ummm there  s either an obese ghost walking in my house or there was just an earthquake.  I  d appreciate if the ghos  https://t.co/Dk515bO3pL	earthquake	1	0.6485832
1658705654	95	Thank u earthquake for waking me up at 2:28am	earthquake	1	0.71423066
1658705654	96	Ok who felt that earthquake in SF just now??? 	earthquake	1	0.8230299
1658705654	97	UH was there just an earthquake ....	earthquake	1	0.8120262
1658705654	98	Did you feel it? #earthquake	earthquake	1	0.8457945
1658705654	99	* confirming earthquake by searching Twitter for earthquake *	earthquake	1	0.6860491
1658705654	100	woohoo earthquake	earthquake	1	0.81450737
