run_id	Document ID	Document	Real Label	Assigned Topic Num	Assignment Score
1658617892	0	 TheReformedCrow Nah, I'm gonna go with earthquake. 	earthquake	0	1.0
1658617892	1	I think we just had an earthquake	earthquake	1	0.9439991960451256
1658617892	2	Uhh who else felt that earthquake tho	earthquake	1	0.7510729363669644
1658617892	3	Bay area just had a nice size earthquake	earthquake	1	0.4160899103321251
1658617892	4	Thought my dad was farting...turns out it was an earthquake	earthquake	-1	0.0
1658617892	5	earthquake!?	earthquake	0	0.6495818094989827
1658617892	6	BITCH..... was that an earthquake!?	earthquake	0	0.9797264071245788
1658617892	7	Holy shit, just felt an earthquake in the California Bay Area.  That Warriors vs Rockets game is INTENSE!	earthquake	-1	1.0
1658617892	8	i believe a small earthquake just happened 	earthquake	1	0.9229252440325174
1658617892	9	it was jus a fxckin earthquake 	earthquake	0	0.3527352857546953
1658617892	10	Listening to a live podcast recording and there was an earthquake. Quickest way to news is to listen to live podcasts.	earthquake	-1	0.0
1658617892	11	The last thing I would be wearing if that earthquake was massive was a fckn poncho	earthquake	-1	0.0
1658617892	12	first earthquake ive ever felt	earthquake	-1	0.9878450026354448
1658617892	13	So it  s just gone be a earthquake .. like right now .. ground just gon shake	earthquake	0	0.8423502275032283
1658617892	14	in before  њearthquake? ќ tweets	earthquake	-1	1.0
1658617892	15	Am I trippin or was that an earthquake 	earthquake	1	0.6832680229285976
1658617892	16	Yep!  That was an #earthquake. https://t.co/3A5FERfNG5	earthquake	0	0.5380590717692216
1658617892	17	The only time we ever had an earthquake, at 6 am on a Saturday, I was the only person awake for it and Twitter didn https://t.co/pr2crKTrWn	earthquake	-1	1.0
1658617892	18	Lol earthquake	earthquake	0	1.0
1658617892	19	was that an earthquake ? #Bayarea #earthquake	earthquake	-1	0.0
1658617892	20	thank u twitter for letting me know Im not losing my mind and that was in fact an earthquake	earthquake	-1	1.0
1658617892	21	 PolhomeEditor  duncanm Buildings first earthquake.	earthquake	-1	0.0
1658617892	22	Good little #earthquake just now in #SanFrancisco	earthquake	-1	0.7528058225630508
1658617892	23	I think there was just an earthquake in SF..	earthquake	-1	0.8409005850489407
1658617892	24	Wtf was there an earthquake or I  m trippen	earthquake	1	0.7005923987861007
1658617892	25	hi friends, was that an earthquake	earthquake	0	1.0
1658617892	26	i swear there was just a mini earthquake	earthquake	-1	0.0
1658617892	27	 HiredbyAshley  HoustonRockets Did you feel da earthquake	earthquake	-1	0.0
1658617892	28	I just felt the jolt!  Did you feel the #earthquake?  #SanFrancisco #BayArea https://t.co/8C44UZoH0L	earthquake	-1	0.0
1658617892	29	Hmmm....either someone is moving the building or there was just an earthquake.	earthquake	-1	0.2586195472043682
1658617892	30	That earthquake just scared the heck out of me!!!	earthquake	-1	1.0
1658617892	31	*checks Twitter to see if it was an actual earthquake*	earthquake	-1	1.0
1658617892	32	Was that a fucking earthquake or am I tweaking	earthquake	-1	0.0
1658617892	33	either that was an earthquake or my house is possessed ..	earthquake	-1	0.6361948190921043
1658617892	34	Oooh, little #earthquake in SF 7:18 pm	earthquake	-1	0.36377331292422616
1658617892	35	That quake was rude I want a full ass earthquake	earthquake	0	0.7114834627408404
1658617892	36	was i the only one who just felt the earthquake	earthquake	1	0.9117748860973911
1658617892	37	#earthquake just a small one	earthquake	0	0.44837980140829903
1658617892	38	That earthquake was peaceful as fuck  Oklahoma's NEVER gonna sink with that kind of pussy magnitude	earthquake	0	1.0
1658617892	39	Wow nice earthquake! I love #California #Alameda #Earthquake #IGetUsedToIt	earthquake	-1	0.0
1658617892	40	3 days back in the Bay and there  s already an earthquake.	earthquake	-1	0.3635530258587219
1658617892	41	Short sharp earthquake just now... oakland	earthquake	1	0.5655289674292567
1658617892	42	Wow that was a weird earthquake	earthquake	-1	0.0
1658617892	43	tribelaw ...recently posted something about that earlier. Whoa, small earthquake here. Was one earlier too. Sorry  https://t.co/m3bhjbCLnf	earthquake	-1	0.0
1658617892	44	Anyone just feel that small earthquake in Japantown/Pac Heights?	earthquake	1	0.7693037492806986
1658617892	45	ok so I didn't just hallucinate that earthquake / think a truck hit my building https://t.co/TT0wwhCbjR	earthquake	-1	0.6559402688849413
1658617892	46	#earthquake #sf  Felt like maybe a 3.5?	earthquake	-1	0.0
1658617892	47	Oouuu earthquake	earthquake	0	1.0
1658617892	48	Scary earthquake!	earthquake	0	1.0
1658617892	49	Minor earthquake felt in the East Bay - stronger elsewhere?	earthquake	1	1.0
1658617892	50	Mini earthquake!	earthquake	-1	1.0
1658617892	51	earthquake wheee	earthquake	0	0.4947515715110202
1658617892	52	Was there just an earthquake in San Francisco or was only my apartment shaking?	earthquake	-1	0.7145604530907347
1658617892	53	That little weak ass earthquake 	earthquake	-1	0.0
1658617892	54	That earthquake felt terrible 	earthquake	0	0.18102379148579728
1658617892	55	Y  all experienced that earthquake too?	earthquake	1	1.0
1658617892	56	OK who felt that earthquake tho	earthquake	1	1.0
1658617892	57	It was like a double tap #earthquake in Berkeley	earthquake	0	1.0
1658617892	58	Did we just have an earthquake? #concord #earthquake	earthquake	1	1.0
1658617892	59	every time i feel an earthquake i check twitter to make sure that it was real lol	earthquake	-1	1.0
1658617892	60	Was that an earthquake lmao	earthquake	0	1.0
1658617892	61	I knew an earthquake was coming sooner than later!!! &amp; BOOM dere it go	earthquake	1	1.0
1658617892	62	Did I just feel a small earthquake here in SF?	earthquake	-1	0.7145604530907347
1658617892	63	omg an earthquake happened	earthquake	0	1.0
1658617892	64	not to be THAT person but omg earthquake spooky	earthquake	-1	1.0
1658617892	65	Another earthquake. Big jolt for one second.	earthquake	0	0.6457540663434138
1658617892	66	There was just an earthquake, I  m already on edge from this game, you trying to kill me Mother Nature?	earthquake	-1	0.0
1658617892	67	mf earthquake	earthquake	0	0.8927633811782559
1658617892	68	I thought that the earthquake was my dog moving on my bed 	earthquake	-1	0.13086462070342678
1658617892	69	every time there  s an earthquake I think it  s the big one 	earthquake	0	0.6543431446667378
1658617892	70	Was that an earthquake?!	earthquake	0	1.0
1658617892	71	Oops. San Francisco earthquake. I felt something.	earthquake	-1	0.7812771977984048
1658617892	72	Just felt an earthquake - so of course I jumped on Twitter to see who else was reporting it.	earthquake	-1	1.0
1658617892	73	Was that an earthquake	earthquake	0	1.0
1658617892	74	goodtimenation Right? I feel it started when I was 8 doing school drills when until then I  d only done earthquake  https://t.co/8XJMaLQYk7	earthquake	-1	0.22333013990222292
1658617892	75	Wow, I just thought an earthquake into existence. My mind is so powerful, ugh	earthquake	-1	0.0
1658617892	76	earthquake	earthquake	0	0.43380876623606773
1658617892	77	Feeling the effects of an earthquake. https://t.co/RzSaveEXVf	earthquake	-1	1.0
1658617892	78	was that a earthquake???	earthquake	0	1.0
1658617892	79	oof that earthquake	earthquake	0	0.19467776547390198
1658617892	80	earthquake?	earthquake	0	0.426181903278553
1658617892	81	there was an earthquake?	earthquake	0	1.0
1658617892	82	Little earthquake in SF? Definitely felt it in the Castro!	earthquake	-1	0.5691705401894733
1658617892	83	who felt tht earthquakei swear i thought my niece was up to something smfh	earthquake	-1	0.0
1658617892	84	Bruh please tell me someone else felt that earthquake	earthquake	1	0.8979640578841899
