run_id	method	method_specific_params	dataset	num_given_topics	reduced	topic_num	topic_size	topic_words	word_scores	num_detected_topics	num_final_topics	duration_secs	diversity_unique	diversity_inv_rbo	coherence_npmi	coherence_v	rand_index
1658691058	nmf	{}	yahoo	10	False	0	10773	['the', 'and', 'of', 'is', 'on', 'it', 'The', 'by', 'from', 'for']	"[0.50719334 0.12742097 0.12146654 0.07240585 0.04318642 0.03821288
 0.03267668 0.02042654 0.0194695  0.01754129]"	10	10	496.09	0.41	0.7915866786769841	-0.005841120963911784	0.43453359426686333	0.8028655499813886
1658691058	nmf	{}	yahoo	10	False	1	4969	['and', 'of', 'in', 'for', 'with', 'as', 'are', 'or', 'by', 'that']	"[0.36247301 0.30873152 0.06960084 0.0535542  0.04524515 0.04089131
 0.03935603 0.03482522 0.02405801 0.02126469]"	10	10	496.09	0.41	0.7915866786769841	-0.005841120963911784	0.43453359426686333	0.8028655499813886
1658691058	nmf	{}	yahoo	10	False	2	7989	['you', 'your', 'to', 'the', 'will', 'can', 'are', 'is', 'if', 'for']	"[0.40835547 0.16407552 0.1604488  0.04708494 0.0460217  0.04311884
 0.03352358 0.03305495 0.03247764 0.03183856]"	10	10	496.09	0.41	0.7915866786769841	-0.005841120963911784	0.43453359426686333	0.8028655499813886
1658691058	nmf	{}	yahoo	10	False	3	5671	"['that', 'the', 'you', 'have', 'not', 'they', 'be', ""n't"", 'do', 'will']"	"[0.26168259 0.24514752 0.09338629 0.08354798 0.06454073 0.05648125
 0.0516115  0.05141343 0.04646358 0.04572513]"	10	10	496.09	0.41	0.7915866786769841	-0.005841120963911784	0.43453359426686333	0.8028655499813886
1658691058	nmf	{}	yahoo	10	False	4	3211	"[""''"", '``', '\\n', 'by', ""'s"", 'it', 'The', 'the', 'on', '\\n\\n']"	"[0.41153086 0.34284492 0.05970046 0.0392075  0.03803886 0.02566036
 0.02395948 0.02393522 0.01775902 0.01736331]"	10	10	496.09	0.41	0.7915866786769841	-0.005841120963911784	0.43453359426686333	0.8028655499813886
1658691058	nmf	{}	yahoo	10	False	5	10253	"['and', 'it', 'to', ""n't"", 'you', 'that', 'do', ""'s"", 'have', 'my']"	"[0.23199846 0.17994389 0.16871698 0.07791065 0.07006261 0.0658943
 0.06371674 0.05050221 0.04624668 0.04500747]"	10	10	496.09	0.41	0.7915866786769841	-0.005841120963911784	0.43453359426686333	0.8028655499813886
1658691058	nmf	{}	yahoo	10	False	6	5148	['the', 'to', 'of', 'in', 'was', 'as', 'and', 'be', 'that', 'his']	"[0.26082842 0.22446065 0.1591351  0.14003669 0.05761676 0.03852546
 0.03841923 0.02874352 0.02845737 0.0237768 ]"	10	10	496.09	0.41	0.7915866786769841	-0.005841120963911784	0.43453359426686333	0.8028655499813886
1658691058	nmf	{}	yahoo	10	False	7	245	['--', 'the', 'to', '\\n', 'it', 'and', 'in', 'up', 'on', 'of']	"[0.88918925 0.02700573 0.01717489 0.0167542  0.01236154 0.00907087
 0.00746933 0.00731276 0.00695619 0.00670525]"	10	10	496.09	0.41	0.7915866786769841	-0.005841120963911784	0.43453359426686333	0.8028655499813886
1658691058	nmf	{}	yahoo	10	False	8	6279	['to', 'are', 'for', 'or', 'they', 'on', 'http', 'can', 'their', 'them']	"[0.20052501 0.1857094  0.13944783 0.09825714 0.08928308 0.08869821
 0.06426797 0.05212424 0.04610287 0.03558426]"	10	10	496.09	0.41	0.7915866786769841	-0.005841120963911784	0.43453359426686333	0.8028655499813886
1658691058	nmf	{}	yahoo	10	False	9	5462	['is', 'in', 'are', 'to', 'not', 'that', 'be', 'it', 'of', 'as']	"[0.48078158 0.12132078 0.08294303 0.06203473 0.05949526 0.04496779
 0.03871885 0.03831917 0.03627099 0.03514782]"	10	10	496.09	0.41	0.7915866786769841	-0.005841120963911784	0.43453359426686333	0.8028655499813886
